yfun0_noise,yfun1_noise,yfun2_noise,yfun3_noise,yfunsqrt_noise,yfunsin_noise,yfunsins_noise,yfunexp_noise,yfunlog_noise
5.004434933035278865e-01,3.768198696799042735e-01,1.421026699977396279e-01,5.376066090815612847e-02,6.139387063055337102e-01,4.756754923273433522e-01,4.674976757879530376e-01,1.617560435326412943e-02,8.589637873380785438e-01
4.835204909239588233e-01,3.608978683013361888e-01,1.259341758801863498e-01,3.726419385538803919e-02,5.978309803162347169e-01,4.837425317657649271e-01,5.129227656664878676e-01,-6.421669053146526751e-04,8.424253424161345372e-01
4.832821886031901104e-01,3.616605669815685098e-01,1.264523858274413937e-01,3.745469566101491954e-02,5.984068738324357373e-01,5.084937162765171825e-01,5.750179533238000129e-01,-7.745342206118797923e-04,8.425705788565458487e-01
5.070107217298679414e-01,3.863901011092473747e-01,1.509394352281510643e-01,6.161430773171912290e-02,6.229485265278681405e-01,5.571487205454441760e-01,6.597541834238446201e-01,2.306064250425863063e-02,8.666816374307761972e-01
4.895602938349383759e-01,3.699406742153187322e-01,1.342495276132612547e-01,4.459723961648261875e-02,6.063101461903162015e-01,5.644994449070898090e-01,7.007220166361554092e-01,5.717571539975808276e-03,8.496127270100374274e-01
5.142256533106015493e-01,3.956070346919829950e-01,1.596774113749722945e-01,6.969824572554177144e-02,6.317864854408310471e-01,6.137786477892033243e-01,7.800453600223212769e-01,3.049100605017679433e-02,8.746586012846904179e-01
4.894020057888485153e-01,3.717843881712308840e-01,1.356182921452749879e-01,4.531253770892348237e-02,6.077727541125240718e-01,6.133200130339013789e-01,8.050829792093099346e-01,5.776156470205085977e-03,8.502144711432239044e-01
4.938278897705110637e-01,3.772112731538944663e-01,1.408107084250014296e-01,5.017866008549586032e-02,6.130074948798713841e-01,6.418011792991512587e-01,8.537076840416342183e-01,1.031156613637468702e-02,8.550188803017397809e-01
5.129067149397986691e-01,3.972910993241831057e-01,1.606580698983608724e-01,6.970002855750427606e-02,6.328941215735014447e-01,6.845654305912058923e-01,9.106574618311215064e-01,2.950064960072117798e-02,8.744752436189202616e-01
4.994234329912867754e-01,3.848088183766721349e-01,1.479453282599287878e-01,5.666160083756022203e-02,6.202175900074311521e-01,6.943385173744632821e-01,9.282738700217937344e-01,1.612836345820679168e-02,8.613685179234402689e-01
4.971721298505124564e-01,3.835585162368988499e-01,1.464665694352423608e-01,5.485746886923692500e-02,6.187719901999066963e-01,7.148563967643140060e-01,9.501426325173996101e-01,1.398879856753389335e-02,8.594927942349820382e-01
5.045812057441433351e-01,3.919685931315307625e-01,1.546501936509691311e-01,6.271603889723804948e-02,6.269857264438144506e-01,7.444905578890600450e-01,9.747226084478687325e-01,2.151036012153292876e-02,8.672764778348179826e-01
5.063780705923156544e-01,3.947664589807040603e-01,1.572236108272453137e-01,6.496472685973578298e-02,6.295862126992591845e-01,7.679128595303590377e-01,9.870049298701960572e-01,2.342046303972124613e-02,8.694469836585566602e-01
4.985739157077399564e-01,3.879633050971293406e-01,1.501980122767814785e-01,5.761473008747682728e-02,6.225846442929057201e-01,7.810804406712514858e-01,9.834831102463711394e-01,1.573030366763122218e-02,8.620155079956509647e-01
5.038428683355123949e-01,3.942332587259028132e-01,1.562475252446738350e-01,6.334018184359345438e-02,6.286551524580241690e-01,8.066150101386374560e-01,9.875090332374886204e-01,2.111401431684505753e-02,8.676561830296080080e-01
4.980306833247781784e-01,3.894220747161695750e-01,1.512179045800675081e-01,5.798684299526678243e-02,6.236434960063851340e-01,8.203116692936921472e-01,9.757709171357151767e-01,1.541735493688320240e-02,8.622147685100443049e-01
5.069949118330830951e-01,3.993873042254754147e-01,1.609667014405082863e-01,6.741227071807873172e-02,6.334072300328391636e-01,8.479792073435564737e-01,9.750964362972854849e-01,2.449788181978302185e-02,8.715488204574255438e-01
5.048911487239428064e-01,3.982845421173362155e-01,1.596495106895119975e-01,6.577206589358115807e-02,6.321019533131123636e-01,8.637264706183865881e-01,9.606970935648052601e-01,2.251119499789610082e-02,8.698139385610184071e-01
5.085697615440811781e-01,4.029641559384755656e-01,1.641166998738022853e-01,6.991660208653374675e-02,6.365780372812679389e-01,8.843592083955834626e-01,9.505199301958092706e-01,2.630766722135589181e-02,8.738604951565068779e-01
5.136679938999517692e-01,4.090633892953471906e-01,1.700055125998328476e-01,7.548312892142629293e-02,6.424727294064486172e-01,9.054722877987444463e-01,9.412932738663269960e-01,3.152454733483119748e-02,8.793257386028862088e-01
4.824854923772078918e-01,3.788818887736042917e-01,1.396155954532569132e-01,4.477129900194803946e-02,6.120856801125645896e-01,8.893253266362757259e-01,8.963564336338524230e-01,4.614871972284557977e-04,8.485093202023018533e-01
4.769268244059426953e-01,3.743242218033400737e-01,1.348515158641677147e-01,3.968568577622831606e-02,6.073214606437500329e-01,8.977853113177278743e-01,8.785587468010512824e-01,-4.976940452833436557e-03,8.433158120656535361e-01
4.954709763728201155e-01,3.938693747712185278e-01,1.541922602192290770e-01,5.870528164896703094e-02,6.266590611767067776e-01,9.292961888989051955e-01,8.871897090145935971e-01,1.368825611534345635e-02,8.622242052250840283e-01
4.970889917511790990e-01,3.964883911505784897e-01,1.566088719917800853e-01,6.080113611153926956e-02,6.290695289510199739e-01,9.427965927920529676e-01,8.818629244089984942e-01,1.542812575487813136e-02,8.642055477644396966e-01
5.078579378191562244e-01,4.082583382195567046e-01,1.681784184599572352e-01,7.205032246011762453e-02,6.406299349874888804e-01,9.643338904922481580e-01,8.891034135047432008e-01,2.631974115967212341e-02,8.753369115377414023e-01
4.792693588327912591e-01,3.806707602341926622e-01,1.403924438798002661e-01,4.394439096877786333e-02,6.128318272614392548e-01,9.453727109844990428e-01,8.606375041540968995e-01,-2.145347962244137374e-03,8.471098453426380015e-01
5.032726485368030911e-01,4.056750509392054171e-01,1.652003419960280384e-01,6.843274140027495733e-02,6.376246032137020681e-01,9.778383845286806597e-01,8.884264815557718631e-01,2.198225762230701305e-02,8.714737474315213950e-01
5.074001924819937503e-01,4.108035958853971104e-01,1.701344983594427485e-01,7.304776532344713080e-02,6.425406520682206413e-01,9.892421451231185880e-01,8.997912370171485819e-01,2.623494898929842195e-02,8.759610078292697777e-01
4.722152014929213437e-01,3.766196058973257377e-01,1.357581237946023922e-01,3.835267958088846296e-02,6.081431882999217553e-01,9.601290168401290792e-01,8.748688565652456006e-01,-8.824057474583625604e-03,8.411348418012527528e-01
5.073914724489940742e-01,4.127968778543995576e-01,1.717450151809152281e-01,7.402128707004321240e-02,6.441060124160075118e-01,1.000157620064519692e+00,9.227100350867983858e-01,2.647904070940203594e-02,8.766690506347538658e-01
5.237550195914314477e-01,4.301614259978377985e-01,1.889211867596005956e-01,9.087960805016684351e-02,6.612551422631109954e-01,1.020141840733884697e+00,9.533465524658705226e-01,4.297026341926132864e-02,8.933896529462581615e-01
5.021186297131197129e-01,4.095260371205270422e-01,1.680994253235449098e-01,6.974043533218179935e-02,6.404033682173452258e-01,1.000885415842903692e+00,9.466588302595397852e-01,2.146240312237138875e-02,8.721094398716265905e-01
4.848503707025129117e-01,3.932587791109213304e-01,1.516477987612022404e-01,5.297184282257822591e-02,6.239187617283940002e-01,9.847504646070237566e-01,9.439832767685817361e-01,4.323533419633249220e-03,8.551964836103157497e-01
4.901960777135065395e-01,3.996054871229159366e-01,1.578121422264679441e-01,5.881967169328753547e-02,6.300471614895749584e-01,9.899799895009193662e-01,9.624778890781510166e-01,9.799495215599463710e-03,8.608966235955635149e-01
4.987262933617294669e-01,4.091367037721398425e-01,1.671629983349709470e-01,6.785447057797470982e-02,6.393591136343177439e-01,9.971448235350054423e-01,9.816148607428342165e-01,1.846083691502197616e-02,8.697804066909906595e-01
4.911327530046568635e-01,4.025441644160682730e-01,1.603921024441864740e-01,6.076798085215104339e-02,6.325463570164610028e-01,9.869401148097153298e-01,9.810234553366301569e-01,1.099929970322209745e-02,8.625395724710189782e-01
4.455433101835750698e-01,3.579557225959874578e-01,1.156273080954008103e-01,1.568806207513884915e-02,5.877367486523999984e-01,9.375002434273859153e-01,9.378501800331880967e-01,-3.445725701168575461e-02,8.173019786631386951e-01
5.248578096997046361e-01,4.382712231131180580e-01,1.957684600898345340e-01,9.551456506619478148e-02,6.678301367973904501e-01,1.011734678255376663e+00,1.014136949940249055e+00,4.499101747759007286e-02,8.969674742243285426e-01
4.920652975382111549e-01,4.064797119526255553e-01,1.638046044126531819e-01,6.323654182852048167e-02,6.358155708697371677e-01,9.726451627949264100e-01,9.721759323030636502e-01,1.233317510179153011e-02,8.645251092653616354e-01
4.969576781203264848e-01,4.123730935357419192e-01,1.695276454850886683e-01,6.864590280138385681e-02,6.414849587030924116e-01,9.700393406960987619e-01,9.612546654475367935e-01,1.736112626749645310e-02,8.697667923032181836e-01
5.157154768332004036e-01,4.321318932496167609e-01,1.891181086942906875e-01,8.792317938997071258e-02,6.610188290764816843e-01,9.801164789477572192e-01,9.572658397831932398e-01,3.625540238723617970e-02,8.888730527912234169e-01
5.039978298039884397e-01,4.214152472214058864e-01,1.782351301674149624e-01,7.672751373947281350e-02,6.500763214885650898e-01,9.585574108074099708e-01,9.158128879113420773e-01,2.467514565385137831e-02,8.775030308934206325e-01
4.916964245876239148e-01,4.101148430060423400e-01,1.667703974593946203e-01,6.495059942285931476e-02,6.385491268455788516e-01,9.352784222574560546e-01,8.669704672395516232e-01,1.251204972853315819e-02,8.655484181726228465e-01
4.984198399560702541e-01,4.178392593754896578e-01,1.743324893421931143e-01,7.220102123012979434e-02,6.460458272507582089e-01,9.299155303111760196e-01,8.307660032815326057e-01,1.937469953034738623e-02,8.726177973799428278e-01
5.090987937734089419e-01,4.295192141938293240e-01,1.858521236798919563e-01,8.340950304340177812e-02,6.574971438795920164e-01,9.274296623065122480e-01,7.927728941261443785e-01,3.019381911159550042e-02,8.836418903301556105e-01
5.093612428038615247e-01,4.307826642252828853e-01,1.869572572367127761e-01,8.420400764493295165e-02,6.585310367880098381e-01,9.134816802061341834e-01,7.394647793710075190e-01,3.059737146611170300e-02,8.842486577099897271e-01
4.967452088737669413e-01,4.191676312961893913e-01,1.751859118389944292e-01,7.212256287909825370e-02,6.466855310745229790e-01,8.856451245135585904e-01,6.693995571143425138e-01,1.812338469151695761e-02,8.719761252403733787e-01
5.135053626436197893e-01,4.369287860670431622e-01,1.927927581472314578e-01,8.941984542442830974e-02,6.642153006524252890e-01,8.862127092669928041e-01,6.259903069933392405e-01,3.502653576153608866e-02,8.890789674487361571e-01
5.133421977870790132e-01,4.377666222115034200e-01,1.934782898350829727e-01,8.979635497261823085e-02,6.648208424289617779e-01,8.689254011297079527e-01,5.641933515353602102e-01,3.500732470528727241e-02,8.892576818482794687e-01
4.917114448423921536e-01,4.171368702678175944e-01,1.726982374407963483e-01,6.870782807995147456e-02,6.439578901569109615e-01,8.292817320800727199e-01,4.807727216003125914e-01,1.352148845898830214e-02,8.679680027896587990e-01
4.829059892767554873e-01,4.093324157031819066e-01,1.647454864315679168e-01,6.044715623166048435e-02,6.359193324991022633e-01,8.016196104946006207e-01,4.113350596657968095e-01,4.861918930601515781e-03,8.595028195255983716e-01
5.055669275342233870e-01,4.329943549616507847e-01,1.882611332514521063e-01,8.365544188983564666e-02,6.593462690764806400e-01,8.046272646620337143e-01,3.757934462032350709e-01,2.766971904802916632e-02,8.825032322590534717e-01
5.098405469389719613e-01,4.382689753674004485e-01,1.933914652246249977e-01,8.847897839668919517e-02,6.643849903715234317e-01,7.885001048815422076e-01,3.254787950497315396e-01,3.209118266266539066e-02,8.871155320467227767e-01
4.921838683082780941e-01,4.216132977377075042e-01,1.765935031683633916e-01,7.137479258753395839e-02,6.474925203413711694e-01,7.497461432938427039e-01,2.579032511663232885e-01,1.458333716266502732e-02,8.697967434122735320e-01
4.925935956553554318e-01,4.230240260857858758e-01,1.778639510958810732e-01,7.233959449361973548e-02,6.486655661208147183e-01,7.284148161322903103e-01,2.139520927610885914e-01,1.514289317607215267e-02,8.705435740494210650e-01
5.091135307481062799e-01,4.405449621795377024e-01,1.952466107750801816e-01,8.941719190088479041e-02,6.659479325811950012e-01,7.226042664785365943e-01,1.923606502206392233e-01,3.181365912986547362e-02,8.873998293809215454e-01
5.026683662037030320e-01,4.351007986361354885e-01,1.896661748231333045e-01,8.353228344453773879e-02,6.602643154251321977e-01,6.932950015321285298e-01,1.545253493921724675e-01,2.552033434483616872e-02,8.812902056533904460e-01
5.230917262590963901e-01,4.565251596925298250e-01,2.109562674769909774e-01,1.045184993795652412e-01,6.814483419571795153e-01,6.903777938736301856e-01,1.505176339050141310e-01,4.609654980639359134e-02,9.020483307080460200e-01
5.087579529362449282e-01,4.431923873706792860e-01,1.974912307586117743e-01,9.075018774596183002e-02,6.678743572491967484e-01,6.522853247887488992e-01,1.187108062769655081e-01,3.191665433009502340e-02,8.880485501461721221e-01
5.405166273288461998e-01,4.759520627642815915e-01,2.301206457616934431e-01,1.230769356554613503e-01,7.003919454272241607e-01,6.599265597372994119e-01,1.397189545200852867e-01,6.383023584867891786e-02,9.201404486160771334e-01
5.089932399756932346e-01,4.454296764121296048e-01,1.994700030250288192e-01,9.212423966489272087e-02,6.696266000449804245e-01,6.039872702965651818e-01,1.037111831938360568e-01,3.246279178572483715e-02,8.889495201866793872e-01
4.847706258706069304e-01,4.222080633080443901e-01,1.761221375424389113e-01,6.847494078611301993e-02,6.461611590939344563e-01,5.551113185000300376e-01,8.061520529416343894e-02,8.397164065892331886e-03,8.650586033576622702e-01
4.966383473705111573e-01,4.350767858089495954e-01,1.888666116708475617e-01,8.091860739408208991e-02,6.587851879115186327e-01,5.421498872096381927e-01,9.839657730887044207e-02,2.042292202330373355e-02,8.772572639677723716e-01
4.983774511363636694e-01,4.378168905758030860e-01,1.914844720712124415e-01,8.323629216779371287e-02,6.612797361221973702e-01,5.189460830375467459e-01,1.098797968685082949e-01,2.232111934278532828e-02,8.793265521359689973e-01
4.714419286689703337e-01,4.118823691094107842e-01,1.654297102443395007e-01,5.688199262608986673e-02,6.350987981734156351e-01,4.670162417643930475e-01,9.547112825622870724e-02,-4.454245404006185183e-03,8.527204627974552809e-01
5.115002099732222085e-01,4.529416514146636930e-01,2.063707561951198255e-01,9.752414479189776275e-02,6.759108069999715251e-01,4.820912661752927986e-01,1.497448218644503171e-01,3.576526490596763919e-02,8.931074293681304788e-01
5.010320293542163128e-01,4.434744717966587757e-01,1.967873442286502961e-01,8.764248898835026724e-02,6.661954998202683775e-01,4.467133357065476429e-01,1.540862703889761542e-01,2.545939174356370849e-02,8.829671895409205717e-01
4.996084301829219476e-01,4.430518736263653889e-01,1.962505177159003800e-01,8.680807460445293111e-02,6.655239229021133740e-01,4.205157551310061970e-01,1.670180112860719102e-01,2.419918569344298859e-02,8.818707900516570275e-01
4.905967178441449916e-01,4.350411622885894114e-01,1.881275820416758449e-01,7.838821304304759152e-02,6.572633845108115658e-01,3.869277518849413289e-01,1.709485403915985136e-01,1.535195940235466183e-02,8.731855396272452108e-01
4.812021643032988738e-01,4.266476097487442720e-01,1.796238091713901475e-01,6.958818228758376079e-02,6.486191594760660761e-01,3.532160258619514437e-01,1.722539823972610018e-01,6.122992146230240434e-03,8.641167135526427456e-01
4.963099355163373971e-01,4.427563819627838293e-01,1.956243650609971463e-01,8.529315431205133913e-02,6.644764166020369345e-01,3.443265232850573065e-01,1.951544883554874044e-01,2.139745724044125885e-02,8.795494810809932895e-01
4.851227734265158853e-01,4.325702208739633514e-01,1.853319916537521650e-01,7.470587707774171971e-02,6.540379006642301762e-01,3.095219667844503197e-01,1.883795114555108785e-01,1.037810403688744186e-02,8.686865874305882418e-01
