yfun0,yfun1,yfun2,yfun3,yfunsqrt,yfunsin,yfunsins,yfunexp,yfunlog
5.000000000000000000e-01,3.513513513513513709e-01,1.234477720964207437e-01,4.337354154739107154e-02,5.927489783638191234e-01,1.827683868905460862e-02,1.635209820344900034e-01,1.331694449755141223e-02,8.485586083907045163e-01
5.000000000000000000e-01,3.523523523523523493e-01,1.241521802082362624e-01,4.374531274604521319e-02,5.935927495786588182e-01,2.557429289369556047e-02,1.708454650894596361e-01,1.340602071835943383e-02,8.489705170545283064e-01
5.000000000000000000e-01,3.533533533533533277e-01,1.248585923260597946e-01,4.411920229339250099e-02,5.944353231036606511e-01,3.405756428996958851e-02,1.747071657994411220e-01,1.349569276451724822e-02,8.493812571815658741e-01
5.000000000000000000e-01,3.543543543543543617e-01,1.255670084498913264e-01,4.449521620746899747e-02,5.952767040245690033e-01,4.370544911738960536e-02,1.748984946603897028e-01,1.358596462146388455e-02,8.497908353830713191e-01
5.000000000000000000e-01,3.553553553553553401e-01,1.262774285797308715e-01,4.487336050631077211e-02,5.961168973912377433e-01,5.449383268840796157e-02,1.714353208312735521e-01,1.367684030129674537e-02,8.501992582143497179e-01
5.000000000000000000e-01,3.563563563563563741e-01,1.269898527155784440e-01,4.525364120795388051e-02,5.969559082179825005e-01,6.639574966257844046e-02,1.645563133695347457e-01,1.376832384294988942e-02,8.506065321753871755e-01
5.000000000000000000e-01,3.573573573573573525e-01,1.277042808574340160e-01,4.563606433043437827e-02,5.977937414839313846e-01,7.938145144586422619e-02,1.547130572406295035e-01,1.386041931237355120e-02,8.510126637114712178e-01
5.000000000000000000e-01,3.583583583583583310e-01,1.284207130052975876e-01,4.602063589178832792e-02,5.986304021333684888e-01,9.341848054662887924e-02,1.425513397767971258e-01,1.395313080271488003e-02,8.514176592138030797e-01
5.000000000000000000e-01,3.593593593593593649e-01,1.291391491591691865e-01,4.640736191005178507e-02,5.994658950760746174e-01,1.084717517024659239e-01,1.288843567827233083e-01,1.404646243449981027e-02,8.518215250201005562e-01
5.000000000000000000e-01,3.603603603603603434e-01,1.298595893190487849e-01,4.679624840326081919e-02,6.003002251876642381e-01,1.245036395750768188e-01,1.146589111261998584e-01,1.414041835581622379e-02,8.522242674151941921e-01
5.000000000000000000e-01,3.613613613613613773e-01,1.305820334849363828e-01,4.718730138945148589e-02,6.011333973099161065e-01,1.414740727940257403e-01,1.009159575009034859e-01,1.423500274249832158e-02,8.526258926316128139e-01
5.000000000000000000e-01,3.623623623623623557e-01,1.313064816568320081e-01,4.758052688665984770e-02,6.019654162511018924e-01,1.593406341142963312e-01,8.874707390306646460e-02,1.433021979831219234e-02,8.530264068501633989e-01
5.000000000000000000e-01,3.633633633633633897e-01,1.320329338347356329e-01,4.797593091292196021e-02,6.027962867863100316e-01,1.780586664373116079e-01,7.924860417346957231e-02,1.442607375514264392e-02,8.534258162005006199e-01
5.000000000000000000e-01,3.643643643643643681e-01,1.327613900186472851e-01,4.837351948627387904e-02,6.036260136577650259e-01,1.975813844304295519e-01,7.347531018406699976e-02,1.452256887318133412e-02,8.538241267616913932e-01
5.000000000000000000e-01,3.653653653653653466e-01,1.334918502085669367e-01,4.877329862475168060e-02,6.044546015751434132e-01,2.178599914659010706e-01,7.239539313197329573e-02,1.461970944111603936e-02,8.542213445627681034e-01
5.000000000000000000e-01,3.663663663663663805e-01,1.342243144044945879e-01,4.917527434639140660e-02,6.052820552158856282e-01,2.388438015870318898e-01,7.684869010386918831e-02,1.471749977632134075e-02,8.546174755832774972e-01
5.000000000000000000e-01,3.673673673673673590e-01,1.349587826064302665e-01,4.957945266922913347e-02,6.061083792255039793e-01,2.604803661966761941e-01,8.750972671055068375e-02,1.481594422505045153e-02,8.550125257538206958e-01
5.000000000000000000e-01,3.683683683683683929e-01,1.356952548143739445e-01,4.998583961130090986e-02,6.069335782178872929e-01,2.827156051514132518e-01,1.048571141565088349e-01,1.491504716262839585e-02,8.554065009565848809e-01
5.000000000000000000e-01,3.693693693693693714e-01,1.364337310283256222e-01,5.039444119064279831e-02,6.077576567756011183e-01,3.054939419337481255e-01,1.291505272698496021e-01,1.501481299364651120e-02,8.557994070258700958e-01
5.000000000000000000e-01,3.703703703703703498e-01,1.371742112482853271e-01,5.080526342529086137e-02,6.085806194501846011e-01,3.287584425644517472e-01,1.604161988087263180e-01,1.511524615215814257e-02,8.561912497486071638e-01
5.000000000000000000e-01,3.713713713713713838e-01,1.379166954742530316e-01,5.121831233328115462e-02,6.094024707624440262e-01,3.524509579078650701e-01,1.984415267853490428e-01,1.521635110187575211e-02,8.565820348648688354e-01
5.000000000000000000e-01,3.723723723723723622e-01,1.386611837062287633e-01,5.163359393264974756e-02,6.102232152027423639e-01,3.765122690144531159e-01,2.427790291015406443e-01,1.531813233636931601e-02,8.569717680683746064e-01
5.000000000000000000e-01,3.733733733733733962e-01,1.394076759442124669e-01,5.205111424143268883e-02,6.110428572312857076e-01,4.008822351373361736e-01,2.927595079162644831e-01,1.542059437926600156e-02,8.573604550069884311e-01
5.000000000000000000e-01,3.743743743743743746e-01,1.401561721882042255e-01,5.247087927766604099e-02,6.118614012784058254e-01,4.254999440528435817e-01,3.475139196877367054e-01,1.552374178445124590e-02,8.577481012832096630e-01
5.000000000000000000e-01,3.753753753753753530e-01,1.409066724382039559e-01,5.289289505938587349e-02,6.126788517448398252e-01,4.503038643093397742e-01,4.060031003577875275e-01,1.562757913627115663e-02,8.581347124546577776e-01
5.000000000000000000e-01,3.763763763763763870e-01,1.416591766942117414e-01,5.331716760462823501e-02,6.134952130020058236e-01,4.752319990238154657e-01,4.670541824844251511e-01,1.573211104973623597e-02,8.585202940345506573e-01
5.000000000000000000e-01,3.773773773773773654e-01,1.424136849562274987e-01,5.374370293142919502e-02,6.143104893922758380e-01,5.002220408418061037e-01,5.294022747425289888e-01,1.583734217072650316e-02,8.589048514921756583e-01
5.000000000000000000e-01,3.783783783783783994e-01,1.431701972242512833e-01,5.417250705782480913e-02,6.151246852292455713e-01,5.252115276733270166e-01,5.917357647206098470e-01,1.594327717619800633e-02,8.592883902533556828e-01
5.000000000000000000e-01,3.793793793793793778e-01,1.439287134982830674e-01,5.460358600185113293e-02,6.159378047980001991e-01,5.501379988155762346e-01,6.527434616939766787e-01,1.604992077439064066e-02,8.596709157009082558e-01
5.000000000000000000e-01,3.803803803803803563e-01,1.446892337783228788e-01,5.503694578154423589e-02,6.167498523553778256e-01,5.749391510721514331e-01,7.111617228012170333e-01,1.615727770503742541e-02,8.600524331750990514e-01
5.000000000000000000e-01,3.813813813813813902e-01,1.454517580643706898e-01,5.547259241494016668e-02,6.175608321302294978e-01,5.995529944786017751e-01,7.658197067117197276e-01,1.626535273957519651e-02,8.604329479740888686e-01
5.000000000000000000e-01,3.823823823823823687e-01,1.462162863564265003e-01,5.591053192007499478e-02,6.183707483236755564e-01,6.239180072450528636e-01,8.156809734204614193e-01,1.637415068135659665e-02,8.608124653543753890e-01
5.000000000000000000e-01,3.833833833833834026e-01,1.469828186544903381e-01,5.635077031498478273e-02,6.191796051093603204e-01,6.479732895286401950e-01,8.598797942711231546e-01,1.648367636586360943e-02,8.611909905312287172e-01
5.000000000000000000e-01,3.843843843843843811e-01,1.477513549585621755e-01,5.679331361770557918e-02,6.199874066337027756e-01,6.716587156514072232e-01,8.977507468913228372e-01,1.659393466092247763e-02,8.615685286791215924e-01
5.000000000000000000e-01,3.853853853853853595e-01,1.485218952686420124e-01,5.723816784627344667e-02,6.207941570161443767e-01,6.949150843831765068e-01,9.288504370305069591e-01,1.670493046692001632e-02,8.619450849321534935e-01
5.000000000000000000e-01,3.863863863863863934e-01,1.492944395847298766e-01,5.768533901872445468e-02,6.215998603493941843e-01,7.176842669138014941e-01,9.529705026668870982e-01,1.681666871702142130e-02,8.623206643844695263e-01
5.000000000000000000e-01,3.873873873873873719e-01,1.500689879068257404e-01,5.813483315309465882e-02,6.224045206996711155e-01,7.399093521449167099e-01,9.701414027037253973e-01,1.692915437738954157e-02,8.626952720906746475e-01
5.000000000000000000e-01,3.883883883883884058e-01,1.508455402349296315e-01,5.858665626742011467e-02,6.232081421069435301e-01,7.615347889380433832e-01,9.806268592778804027e-01,1.704239244740557435e-02,8.630689130662410058e-01
5.000000000000000000e-01,3.893893893893893843e-01,1.516240965690415221e-01,5.904081437973688479e-02,6.240107285851658192e-01,7.825065249635115849e-01,9.849091945386312386e-01,1.715638795989127621e-02,8.634415922879110639e-01
5.000000000000000000e-01,3.903903903903903627e-01,1.524046569091614123e-01,5.949731350808103170e-02,6.248122841225117741e-01,8.027721418031250611e-01,9.836661649019762255e-01,1.727114598133263138e-02,8.638133146940956131e-01
5.000000000000000000e-01,3.913913913913913967e-01,1.531872212552893298e-01,5.995615967048861100e-02,6.256128126816069557e-01,8.222809859689139689e-01,9.777402338109369984e-01,1.738667161210502923e-02,8.641840851852661265e-01
5.000000000000000000e-01,3.923923923923923751e-01,1.539717896074252468e-01,6.041735888499569218e-02,6.264123181997560685e-01,8.409842955104733786e-01,9.681015244642023898e-01,1.750296998669997883e-02,8.645539086243424487e-01
5.000000000000000000e-01,3.933933933933934091e-01,1.547583619655691634e-01,6.088091716963832389e-02,6.272108045891695571e-01,8.588353218944437817e-01,9.558059448408624537e-01,1.762004627395327011e-02,8.649227898370756007e-01
5.000000000000000000e-01,3.943943943943943875e-01,1.555469383297211072e-01,6.134684054245256868e-02,6.280082757371867608e-01,8.757894468515022846e-01,9.419501686517280925e-01,1.773790567727470679e-02,8.652907336124256998e-01
5.000000000000000000e-01,3.953953953953954215e-01,1.563375186998810507e-01,6.181513502147449601e-02,6.288047355064968480e-01,8.918042938987926771e-01,9.276252799663752269e-01,1.785655343487940749e-02,8.656577447029344397e-01
5.000000000000000000e-01,3.963963963963963999e-01,1.571301030760490214e-01,6.228580662474015456e-02,6.296001877353567533e-01,9.068398342590678896e-01,9.138709412566445867e-01,1.797599482002057089e-02,8.660238278250940169e-01
5.000000000000000000e-01,3.973973973973973783e-01,1.579246914582249917e-01,6.275886137028560685e-02,6.303946362378073376e-01,9.208584869117851790e-01,9.016319223951085871e-01,1.809623514122385424e-02,8.663889876597108408e-01
5.000000000000000000e-01,3.983983983983984123e-01,1.587212838464089615e-01,6.323430527614691543e-02,6.311880848038866620e-01,9.338252125260850800e-01,8.917187326417734816e-01,1.821727974252334084e-02,8.667532288522639128e-01
5.000000000000000000e-01,3.993993993993993907e-01,1.595198802406009586e-01,6.371214436036014284e-02,6.319805371998408194e-01,9.457076010408738131e-01,8.847739326578193397e-01,1.833913400369900637e-02,8.671165560132605421e-01
5.000000000000000000e-01,4.004004004004004247e-01,1.603204806408009553e-01,6.419238464096134467e-02,6.327719971683326561e-01,9.564759526730919337e-01,8.812454756855869764e-01,1.846180334051584354e-02,8.674789737185851779e-01
5.000000000000000000e-01,4.014014014014014031e-01,1.611230850470089793e-01,6.467503213598659040e-02,6.335624684286479402e-01,9.661033521517077283e-01,8.813681453213055850e-01,1.858529320496458623e-02,8.678404865098466869e-01
5.000000000000000000e-01,4.024024024024023816e-01,1.619276934592250028e-01,6.516009286347192175e-02,6.343519546768989770e-01,9.745657359918775686e-01,8.851538330189687720e-01,1.870960908550397400e-02,8.682010988947183039e-01
5.000000000000000000e-01,4.034034034034034155e-01,1.627343058774490259e-01,6.564757284145340821e-02,6.351404595862268909e-01,9.818419526411248377e-01,8.923910445351548315e-01,1.883475650730470283e-02,8.685608153472760273e-01
5.000000000000000000e-01,4.044044044044043940e-01,1.635429223016810485e-01,6.613747808796711924e-02,6.359279868070003561e-01,9.879138153472076800e-01,9.026536550723243124e-01,1.896074103249503068e-02,8.689196403083313536e-01
5.000000000000000000e-01,4.054054054054054279e-01,1.643535427319210984e-01,6.662981462104909658e-02,6.367145399670134376e-01,9.927661476155256182e-01,9.153185626378043116e-01,1.908756826040791665e-02,8.692775781857597917e-01
5.000000000000000000e-01,4.064064064064064064e-01,1.651661671681691756e-01,6.712458845873542357e-02,6.375001226716795477e-01,9.963868211424532495e-01,9.295915328744390749e-01,1.921524382782991910e-02,8.696346333548267138e-01
5.000000000000000000e-01,4.074074074074073848e-01,1.659807956104252524e-01,6.762180561906212806e-02,6.382847385042255128e-01,9.987667861297839789e-01,9.445402005464200723e-01,1.934377340925172439e-02,8.699908101585068776e-01
5.000000000000000000e-01,4.084084084084084187e-01,1.667974280586893288e-01,6.812147212006530728e-02,6.390683910258810885e-01,9.999000939045108449e-01,9.591329060660688244e-01,1.947316271712033059e-02,8.703461129078028380e-01
5.000000000000000000e-01,4.094094094094093972e-01,1.676160645129614046e-01,6.862359397978100295e-02,6.398510837760684744e-01,9.997839117874128823e-01,9.722818113646445326e-01,1.960341750209293119e-02,8.707005458820570309e-01
5.000000000000000000e-01,4.104104104104104311e-01,1.684367049732415078e-01,6.912817721624527068e-02,6.406328202725882770e-01,9.984185301732759754e-01,9.828885673811047496e-01,1.973454355329253701e-02,8.710541133292611926e-01
5.000000000000000000e-01,4.114114114114114096e-01,1.692593494395296105e-01,6.963522784749416605e-02,6.414136040118041393e-01,9.958073618050584663e-01,9.898907023319732934e-01,1.986654669856522185e-02,8.714068194663621147e-01
5.000000000000000000e-01,4.124124124124123880e-01,1.700839979118257406e-01,7.014475189156377244e-02,6.421934384688249287e-01,9.919569332438108455e-01,9.923068698496130269e-01,1.999943280473916521e-02,8.717586684795636254e-01
5.000000000000000000e-01,4.134134134134134220e-01,1.709106503901298701e-01,7.065675536649013155e-02,6.429723270976858140e-01,9.868768685556720266e-01,9.892791402405444190e-01,2.013320777788541946e-02,8.721096645246239065e-01
5.000000000000000000e-01,4.144144144144144004e-01,1.717393068744419993e-01,7.117124429030929900e-02,6.437502733315260128e-01,9.805798652567152551e-01,9.801106347648524952e-01,2.026787756358035264e-02,8.724598117271504805e-01
5.000000000000000000e-01,4.154154154154154344e-01,1.725699673647621557e-01,7.168822468105735812e-02,6.445272805827658713e-01,9.730816625757722216e-01,9.642969873272102532e-01,2.040344814716995442e-02,8.728091141828916433e-01
5.000000000000000000e-01,4.164164164164164128e-01,1.734026318610903117e-01,7.220770255677033678e-02,6.453033522432812807e-01,9.644010021145568157e-01,9.415503629499928362e-01,2.053992555403580736e-02,8.731575759580230134e-01
5.000000000000000000e-01,4.174174174174173912e-01,1.742373003634264950e-01,7.272968393548433219e-02,6.460784916845766501e-01,9.545595810034215312e-01,9.118150581073536376e-01,2.067731584986289700e-02,8.735052010894321928e-01
5.000000000000000000e-01,4.184184184184184252e-01,1.750739728717706778e-01,7.325417483523537221e-02,6.468527022579548813e-01,9.435819976698320843e-01,8.752740426519276529e-01,2.081562514090921912e-02,8.738519935849988762e-01
5.000000000000000000e-01,4.194194194194194036e-01,1.759126493861228602e-01,7.378118127405954019e-02,6.476259872946880103e-01,9.314956903551058209e-01,8.323461633254624070e-01,2.095485957427713555e-02,8.741979574238726292e-01
5.000000000000000000e-01,4.204204204204204376e-01,1.767533299064830699e-01,7.431070926999287785e-02,6.483983501061830745e-01,9.183308685331033061e-01,7.836741003527354366e-01,2.109502533818660361e-02,8.745430965567466686e-01
5.000000000000000000e-01,4.214214214214214160e-01,1.775960144328512791e-01,7.484276484107145466e-02,6.491697939841483134e-01,9.041204374022726586e-01,7.301035365671459942e-01,2.123612866225021295e-02,8.748874149061282024e-01
